txn_id,account_id,timestamp,txn_type,channel,amount,merchant_category,device_info,ip_address,is_flagged
T0001501,A00063,2025-12-02T10:47:00,CREDIT,ATM,8914.42,RENT,ANDROID 12,192.168.193.145,0
T0001502,A00032,2025-12-02T01:05:00,CREDIT,NETBANKING,79780.13,UTILITIES,iOS 14,192.168.25.94,0
T0001503,A00080,2025-12-03T17:05:00,DEBIT,BRANCH,72973.49,GROCERY,iOS 12,192.168.208.54,0
T0001504,A00062,2025-12-02T13:00:00,CREDIT,ATM,78663.0,GROCERY,iOS 17,192.168.94.33,0
T0001505,A00017,2025-12-01T13:08:00,CREDIT,UPI,92817.45,DINING,ANDROID 14,192.168.63.228,1
T0001506,A00143,2025-12-02T21:07:00,DEBIT,ATM,62576.56,RENT,iOS 17,192.168.90.141,0
T0001507,A00122,2025-12-02T19:01:00,DEBIT,NETBANKING,37839.89,UTILITIES,ANDROID 7,192.168.204.69,0
T0001508,A00063,2025-12-01T19:34:00,DEBIT,NETBANKING,69679.62,RENT,iOS 16,192.168.157.105,0
T0001509,A00077,2025-12-01T19:49:00,DEBIT,NETBANKING,87950.64,E-COM,ANDROID 14,192.168.220.55,1
T0001510,A00027,2025-12-02T06:08:00,CREDIT,UPI,46223.43,GROCERY,iOS 14,192.168.199.41,0
T0001511,A00091,2025-12-03T12:13:00,CREDIT,ATM,86634.03,GROCERY,ANDROID 9,192.168.188.88,0
T0001512,A00140,2025-12-03T07:38:00,DEBIT,ATM,19207.62,GROCERY,iOS 15,192.168.193.79,0
T0001513,A00106,2025-12-03T15:04:00,CREDIT,ATM,51322.37,GROCERY,iOS 17,192.168.55.95,0
T0001514,A00062,2025-12-02T22:57:00,DEBIT,ATM,33188.55,E-COM,ANDROID 6,192.168.174.10,0
T0001515,A00075,2025-12-03T07:53:00,DEBIT,ATM,23919.77,UTILITIES,ANDROID 11,192.168.99.213,0
T0001516,A00135,2025-12-02T02:35:00,CREDIT,UPI,39502.26,UTILITIES,iOS 12,192.168.46.25,0
T0001517,A00183,2025-12-03T01:57:00,CREDIT,BRANCH,72139.11,FUEL,ANDROID 9,192.168.123.152,0
T0001518,A00024,2025-12-03T04:04:00,DEBIT,BRANCH,21717.39,DINING,iOS 13,192.168.20.226,0
T0001519,A00105,2025-12-03T19:21:00,DEBIT,UPI,95623.25,HEALTH,iOS 14,192.168.199.25,1
T0001520,A00119,2025-12-02T19:10:00,CREDIT,UPI,1116.66,E-COM,ANDROID 6,192.168.15.151,0
T0001521,A00028,2025-12-02T07:50:00,CREDIT,UPI,54996.56,GROCERY,ANDROID 12,192.168.170.121,0
T0001522,A00164,2025-12-03T08:58:00,CREDIT,ATM,72939.65,FUEL,iOS 15,192.168.1.226,0
T0001523,A00159,2025-12-03T07:25:00,DEBIT,BRANCH,36822.09,TRAVEL,ANDROID 6,192.168.39.80,0
T0001524,A00155,2025-12-01T13:50:00,DEBIT,ATM,10930.17,RENT,ANDROID 12,192.168.244.88,0
T0001525,A00007,2025-12-03T01:02:00,DEBIT,BRANCH,19510.86,E-COM,iOS 16,192.168.75.19,0
T0001526,A00062,2025-12-02T15:48:00,CREDIT,ATM,33802.58,FUEL,ANDROID 6,192.168.150.34,0
T0001527,A00134,2025-12-02T21:35:00,CREDIT,UPI,82966.83,GROCERY,iOS 14,192.168.121.127,1
T0001528,A00102,2025-12-02T14:15:00,CREDIT,UPI,51957.96,FUEL,ANDROID 8,192.168.218.200,0
T0001529,A00005,2025-12-01T11:52:00,DEBIT,UPI,52049.64,UTILITIES,ANDROID 12,192.168.45.210,0
T0001530,A00196,2025-12-01T10:51:00,CREDIT,NETBANKING,68506.56,FUEL,ANDROID 9,192.168.51.244,0
T0001531,A00045,2025-12-03T13:24:00,DEBIT,ATM,89754.49,TRAVEL,ANDROID 12,192.168.93.112,0
T0001532,A00147,2025-12-01T16:25:00,CREDIT,BRANCH,42476.13,E-COM,iOS 16,192.168.135.75,0
T0001533,A00192,2025-12-01T11:45:00,DEBIT,NETBANKING,30435.42,GROCERY,iOS 15,192.168.99.88,0
T0001534,A00077,2025-12-02T01:12:00,CREDIT,NETBANKING,40775.35,UTILITIES,ANDROID 11,192.168.63.14,0
T0001535,A00027,2025-12-03T06:32:00,CREDIT,BRANCH,69126.22,GROCERY,iOS 12,192.168.188.145,0
T0001536,A00149,2025-12-03T09:18:00,DEBIT,ATM,28612.15,E-COM,iOS 17,192.168.231.254,0
T0001537,A00066,2025-12-03T00:47:00,DEBIT,BRANCH,75634.06,DINING,iOS 16,192.168.192.223,0
T0001538,A00200,2025-12-03T05:50:00,CREDIT,BRANCH,9010.99,RENT,ANDROID 11,192.168.196.164,0
T0001539,A00146,2025-12-02T01:56:00,DEBIT,ATM,56555.72,RENT,ANDROID 14,192.168.158.146,0
T0001540,A00159,2025-12-03T15:05:00,DEBIT,NETBANKING,89059.44,FUEL,ANDROID 9,192.168.150.200,1
T0001541,A00037,2025-12-03T13:59:00,CREDIT,BRANCH,56413.32,GROCERY,ANDROID 6,192.168.242.40,0
T0001542,A00102,2025-12-03T04:42:00,DEBIT,BRANCH,76390.97,GROCERY,iOS 13,192.168.110.80,0
T0001543,A00144,2025-12-03T10:27:00,DEBIT,NETBANKING,32611.52,TRAVEL,iOS 16,192.168.70.169,0
T0001544,A00144,2025-12-03T12:40:00,DEBIT,ATM,82809.96,TRAVEL,iOS 17,192.168.60.252,0
T0001545,A00037,2025-12-03T08:27:00,CREDIT,ATM,3042.49,E-COM,ANDROID 11,192.168.75.112,0
T0001546,A00170,2025-12-02T03:09:00,DEBIT,BRANCH,57312.68,TRAVEL,ANDROID 7,192.168.110.4,0
T0001547,A00144,2025-12-02T17:53:00,CREDIT,UPI,67217.56,E-COM,iOS 16,192.168.160.147,0
T0001548,A00087,2025-12-03T12:13:00,DEBIT,ATM,84338.62,RENT,ANDROID 8,192.168.123.151,0
T0001549,A00198,2025-12-02T06:12:00,CREDIT,UPI,85470.96,E-COM,ANDROID 9,192.168.0.2,1
T0001550,A00171,2025-12-03T19:10:00,CREDIT,BRANCH,90738.54,DINING,ANDROID 6,192.168.59.214,0
T0001551,A00196,2025-12-02T11:25:00,DEBIT,UPI,8167.35,UTILITIES,iOS 14,192.168.13.13,0
T0001552,A00017,2025-12-02T10:36:00,DEBIT,ATM,8056.44,FUEL,iOS 14,192.168.27.117,0
T0001553,A00105,2025-12-03T13:48:00,DEBIT,NETBANKING,87190.47,HEALTH,iOS 17,192.168.73.13,1
T0001554,A00187,2025-12-02T10:08:00,DEBIT,ATM,27048.64,HEALTH,ANDROID 10,192.168.200.42,0
T0001555,A00015,2025-12-03T09:45:00,CREDIT,NETBANKING,72615.82,DINING,iOS 16,192.168.70.89,0
T0001556,A00005,2025-12-02T22:55:00,DEBIT,BRANCH,72512.57,HEALTH,iOS 12,192.168.82.145,0
T0001557,A00180,2025-12-03T02:04:00,DEBIT,ATM,2322.37,RENT,ANDROID 9,192.168.101.52,0
T0001558,A00117,2025-12-02T00:50:00,DEBIT,NETBANKING,95421.62,TRAVEL,ANDROID 8,192.168.103.89,1
T0001559,A00103,2025-12-01T16:25:00,CREDIT,UPI,46452.29,UTILITIES,iOS 13,192.168.52.21,0
T0001560,A00155,2025-12-01T20:09:00,DEBIT,BRANCH,11306.37,DINING,ANDROID 14,192.168.162.34,0
T0001561,A00120,2025-12-02T18:50:00,CREDIT,BRANCH,12170.36,UTILITIES,ANDROID 14,192.168.151.79,0
T0001562,A00068,2025-12-03T01:27:00,DEBIT,NETBANKING,86462.57,TRAVEL,ANDROID 12,192.168.150.131,1
T0001563,A00012,2025-12-03T16:48:00,DEBIT,BRANCH,27575.41,GROCERY,ANDROID 9,192.168.128.213,0
T0001564,A00027,2025-12-02T12:11:00,CREDIT,UPI,92772.01,HEALTH,iOS 15,192.168.87.235,1
T0001565,A00048,2025-12-01T14:07:00,DEBIT,NETBANKING,63924.29,HEALTH,iOS 16,192.168.93.27,0
T0001566,A00161,2025-12-01T22:12:00,CREDIT,BRANCH,17203.38,TRAVEL,iOS 15,192.168.224.60,0
T0001567,A00195,2025-12-02T14:04:00,DEBIT,NETBANKING,87670.47,E-COM,ANDROID 11,192.168.209.8,1
T0001568,A00087,2025-12-02T00:37:00,CREDIT,UPI,49307.97,DINING,ANDROID 7,192.168.232.123,0
T0001569,A00180,2025-12-01T13:10:00,CREDIT,BRANCH,23633.19,DINING,ANDROID 8,192.168.7.94,0
T0001570,A00196,2025-12-01T09:09:00,CREDIT,NETBANKING,8481.03,E-COM,ANDROID 11,192.168.167.173,0
T0001571,A00041,2025-12-01T14:53:00,CREDIT,ATM,1532.47,TRAVEL,ANDROID 13,192.168.53.176,0
T0001572,A00068,2025-12-02T12:38:00,DEBIT,UPI,52307.6,E-COM,ANDROID 8,192.168.167.146,0
T0001573,A00102,2025-12-02T16:10:00,DEBIT,ATM,23560.16,RENT,iOS 12,192.168.81.33,0
T0001574,A00010,2025-12-03T19:05:00,CREDIT,UPI,95142.43,UTILITIES,iOS 16,192.168.221.250,1
T0001575,A00185,2025-12-03T01:50:00,CREDIT,ATM,64854.65,RENT,iOS 14,192.168.33.166,0
T0001576,A00022,2025-12-02T04:21:00,CREDIT,BRANCH,62625.28,HEALTH,iOS 12,192.168.225.24,0
T0001577,A00092,2025-12-01T21:13:00,DEBIT,BRANCH,44785.54,HEALTH,ANDROID 8,192.168.13.240,0
T0001578,A00158,2025-12-02T15:51:00,CREDIT,BRANCH,78035.78,FUEL,iOS 17,192.168.236.127,0
T0001579,A00157,2025-12-02T21:19:00,CREDIT,BRANCH,54220.58,DINING,ANDROID 8,192.168.66.82,0
T0001580,A00133,2025-12-03T00:22:00,DEBIT,BRANCH,99419.48,GROCERY,iOS 16,192.168.162.175,0
T0001581,A00135,2025-12-01T09:02:00,CREDIT,NETBANKING,68249.76,UTILITIES,ANDROID 10,192.168.15.170,0
T0001582,A00093,2025-12-03T12:34:00,CREDIT,BRANCH,72782.48,TRAVEL,iOS 16,192.168.19.8,0
T0001583,A00173,2025-12-01T17:31:00,DEBIT,ATM,89981.69,E-COM,iOS 14,192.168.191.69,0
T0001584,A00065,2025-12-01T21:27:00,CREDIT,BRANCH,59379.81,UTILITIES,ANDROID 10,192.168.95.164,0
T0001585,A00064,2025-12-03T04:16:00,DEBIT,ATM,78964.03,UTILITIES,iOS 13,192.168.52.88,0
T0001586,A00104,2025-12-01T20:13:00,CREDIT,UPI,68462.7,TRAVEL,ANDROID 11,192.168.247.46,0
T0001587,A00088,2025-12-02T11:33:00,DEBIT,NETBANKING,40394.96,UTILITIES,iOS 13,192.168.175.136,0
T0001588,A00156,2025-12-03T14:21:00,CREDIT,UPI,22394.19,FUEL,ANDROID 12,192.168.189.94,0
T0001589,A00007,2025-12-03T05:05:00,CREDIT,ATM,95628.08,TRAVEL,ANDROID 11,192.168.249.198,0
T0001590,A00175,2025-12-02T04:36:00,CREDIT,NETBANKING,809.85,RENT,iOS 12,192.168.38.238,0
T0001591,A00029,2025-12-02T17:51:00,CREDIT,NETBANKING,4736.64,TRAVEL,ANDROID 10,192.168.19.23,0
T0001592,A00094,2025-12-01T23:20:00,CREDIT,ATM,8866.32,RENT,ANDROID 11,192.168.167.52,0
T0001593,A00028,2025-12-01T23:47:00,DEBIT,ATM,61956.98,UTILITIES,iOS 15,192.168.49.61,0
T0001594,A00110,2025-12-02T15:32:00,CREDIT,UPI,1654.87,RENT,iOS 13,192.168.55.73,0
T0001595,A00198,2025-12-03T15:05:00,DEBIT,UPI,77644.55,E-COM,ANDROID 14,192.168.62.179,0
T0001596,A00152,2025-12-02T20:45:00,CREDIT,UPI,60526.92,E-COM,iOS 12,192.168.139.93,0
T0001597,A00034,2025-12-02T01:02:00,CREDIT,BRANCH,16320.81,E-COM,iOS 16,192.168.219.107,0
T0001598,A00015,2025-12-02T07:08:00,CREDIT,BRANCH,53914.54,RENT,ANDROID 8,192.168.70.127,0
T0001599,A00181,2025-12-02T08:03:00,CREDIT,ATM,54157.88,TRAVEL,iOS 15,192.168.186.204,0
T0001600,A00082,2025-12-03T14:46:00,CREDIT,NETBANKING,50228.01,RENT,iOS 12,192.168.42.208,0
T0001601,A00178,2025-12-02T14:13:00,CREDIT,UPI,13655.72,GROCERY,iOS 12,192.168.79.206,0
T0001602,A00079,2025-12-02T10:25:00,DEBIT,NETBANKING,7321.18,UTILITIES,ANDROID 7,192.168.166.223,0
T0001603,A00082,2025-12-01T13:43:00,DEBIT,UPI,32431.46,HEALTH,ANDROID 9,192.168.217.143,0
T0001604,A00189,2025-12-01T21:26:00,DEBIT,ATM,30361.08,DINING,ANDROID 13,192.168.73.128,0
T0001605,A00177,2025-12-02T00:09:00,CREDIT,BRANCH,89891.93,HEALTH,iOS 14,192.168.211.39,0
T0001606,A00192,2025-12-01T09:26:00,DEBIT,ATM,84604.03,E-COM,iOS 14,192.168.107.244,0
T0001607,A00018,2025-12-02T20:53:00,DEBIT,NETBANKING,70771.2,FUEL,iOS 13,192.168.32.33,0
T0001608,A00052,2025-12-03T02:24:00,DEBIT,UPI,62709.85,FUEL,ANDROID 6,192.168.46.134,0
T0001609,A00063,2025-12-02T13:21:00,CREDIT,BRANCH,16057.07,HEALTH,ANDROID 14,192.168.84.197,0
T0001610,A00121,2025-12-02T12:34:00,DEBIT,BRANCH,17735.27,E-COM,iOS 15,192.168.237.83,0
T0001611,A00067,2025-12-03T11:59:00,CREDIT,ATM,48409.14,DINING,ANDROID 6,192.168.166.37,0
T0001612,A00159,2025-12-01T15:09:00,CREDIT,BRANCH,89970.16,UTILITIES,iOS 15,192.168.27.141,0
T0001613,A00047,2025-12-03T10:02:00,CREDIT,UPI,64559.76,E-COM,ANDROID 9,192.168.101.114,0
T0001614,A00184,2025-12-03T10:43:00,DEBIT,NETBANKING,95671.27,GROCERY,ANDROID 8,192.168.79.148,1
T0001615,A00146,2025-12-03T02:58:00,DEBIT,BRANCH,88161.79,FUEL,iOS 14,192.168.38.164,0
T0001616,A00078,2025-12-02T01:07:00,DEBIT,NETBANKING,89675.82,TRAVEL,iOS 17,192.168.125.203,1
T0001617,A00148,2025-12-03T19:24:00,DEBIT,ATM,55616.62,RENT,ANDROID 7,192.168.250.186,0
T0001618,A00166,2025-12-02T16:36:00,CREDIT,NETBANKING,16198.09,DINING,ANDROID 6,192.168.170.67,0
T0001619,A00065,2025-12-03T00:25:00,CREDIT,UPI,18087.02,HEALTH,iOS 16,192.168.224.1,0
T0001620,A00048,2025-12-02T23:58:00,DEBIT,BRANCH,7034.75,GROCERY,ANDROID 13,192.168.254.185,0
T0001621,A00029,2025-12-01T23:37:00,CREDIT,ATM,13870.62,UTILITIES,ANDROID 6,192.168.50.35,0
T0001622,A00094,2025-12-02T12:06:00,DEBIT,NETBANKING,17367.97,GROCERY,ANDROID 14,192.168.250.156,0
T0001623,A00176,2025-12-02T16:47:00,CREDIT,ATM,68375.55,TRAVEL,iOS 14,192.168.94.61,0
T0001624,A00164,2025-12-02T21:31:00,CREDIT,UPI,79879.27,GROCERY,ANDROID 10,192.168.154.61,0
T0001625,A00100,2025-12-03T05:03:00,DEBIT,ATM,10992.61,FUEL,ANDROID 8,192.168.107.224,0
T0001626,A00187,2025-12-02T23:56:00,DEBIT,UPI,77905.54,E-COM,iOS 17,192.168.178.170,0
T0001627,A00007,2025-12-01T15:18:00,CREDIT,NETBANKING,47822.98,UTILITIES,ANDROID 9,192.168.2.148,0
T0001628,A00107,2025-12-02T17:05:00,DEBIT,NETBANKING,68693.01,HEALTH,ANDROID 7,192.168.74.102,0
T0001629,A00013,2025-12-03T04:13:00,DEBIT,NETBANKING,11600.18,E-COM,ANDROID 13,192.168.209.120,0
T0001630,A00193,2025-12-03T06:04:00,DEBIT,UPI,11560.83,FUEL,ANDROID 12,192.168.206.27,0
T0001631,A00034,2025-12-01T21:20:00,DEBIT,UPI,61769.92,GROCERY,ANDROID 11,192.168.224.239,0
T0001632,A00064,2025-12-01T22:30:00,DEBIT,UPI,29396.54,UTILITIES,ANDROID 11,192.168.106.138,0
T0001633,A00004,2025-12-03T06:04:00,DEBIT,BRANCH,65080.12,RENT,iOS 12,192.168.76.196,0
T0001634,A00073,2025-12-01T21:01:00,DEBIT,UPI,28480.82,DINING,iOS 13,192.168.172.221,0
T0001635,A00003,2025-12-03T00:21:00,CREDIT,NETBANKING,15055.3,RENT,ANDROID 6,192.168.99.180,0
T0001636,A00094,2025-12-02T08:53:00,CREDIT,UPI,81055.94,GROCERY,iOS 13,192.168.176.33,1
T0001637,A00200,2025-12-03T08:24:00,CREDIT,UPI,77647.48,UTILITIES,iOS 12,192.168.72.71,0
T0001638,A00049,2025-12-02T13:56:00,CREDIT,ATM,53986.95,DINING,ANDROID 8,192.168.108.217,0
T0001639,A00007,2025-12-02T02:42:00,DEBIT,NETBANKING,2613.27,HEALTH,iOS 15,192.168.63.93,0
T0001640,A00158,2025-12-01T20:03:00,CREDIT,NETBANKING,55774.96,RENT,ANDROID 6,192.168.226.185,0
T0001641,A00185,2025-12-01T14:49:00,CREDIT,BRANCH,86203.33,GROCERY,ANDROID 8,192.168.64.221,0
T0001642,A00073,2025-12-02T21:15:00,DEBIT,ATM,31977.54,E-COM,iOS 17,192.168.3.57,0
T0001643,A00180,2025-12-03T09:29:00,CREDIT,UPI,25007.26,FUEL,ANDROID 11,192.168.207.245,0
T0001644,A00128,2025-12-02T23:31:00,CREDIT,ATM,42347.75,RENT,iOS 14,192.168.226.152,0
T0001645,A00174,2025-12-03T14:08:00,CREDIT,ATM,28540.11,E-COM,iOS 14,192.168.245.216,0
T0001646,A00028,2025-12-01T18:20:00,CREDIT,BRANCH,43446.78,FUEL,ANDROID 6,192.168.60.205,0
T0001647,A00132,2025-12-01T17:22:00,DEBIT,NETBANKING,2713.21,DINING,ANDROID 7,192.168.230.103,0
T0001648,A00071,2025-12-03T13:07:00,DEBIT,BRANCH,16229.34,GROCERY,ANDROID 14,192.168.49.208,0
T0001649,A00187,2025-12-03T06:45:00,CREDIT,BRANCH,10784.85,GROCERY,iOS 12,192.168.175.181,0
T0001650,A00016,2025-12-02T16:38:00,DEBIT,NETBANKING,50860.89,DINING,ANDROID 9,192.168.27.119,0
T0001651,A00183,2025-12-02T00:38:00,CREDIT,UPI,96879.09,RENT,ANDROID 14,192.168.141.126,1
T0001652,A00077,2025-12-01T22:37:00,CREDIT,NETBANKING,11464.88,UTILITIES,ANDROID 12,192.168.93.90,0
T0001653,A00137,2025-12-03T19:40:00,CREDIT,BRANCH,42619.54,DINING,ANDROID 13,192.168.15.53,0
T0001654,A00031,2025-12-02T23:18:00,DEBIT,ATM,19936.53,UTILITIES,iOS 13,192.168.225.237,0
T0001655,A00066,2025-12-03T18:13:00,CREDIT,BRANCH,43709.04,E-COM,ANDROID 7,192.168.123.213,0
T0001656,A00036,2025-12-03T08:45:00,CREDIT,UPI,3256.86,RENT,ANDROID 12,192.168.51.80,0
T0001657,A00085,2025-12-03T03:47:00,DEBIT,UPI,79520.58,GROCERY,ANDROID 13,192.168.239.32,0
T0001658,A00065,2025-12-01T11:32:00,DEBIT,ATM,58577.18,FUEL,iOS 16,192.168.138.147,0
T0001659,A00001,2025-12-02T06:30:00,DEBIT,UPI,31700.76,E-COM,ANDROID 14,192.168.19.207,0
T0001660,A00151,2025-12-02T05:19:00,CREDIT,BRANCH,78343.42,HEALTH,iOS 17,192.168.33.51,0
T0001661,A00119,2025-12-03T01:17:00,CREDIT,UPI,81375.85,DINING,iOS 17,192.168.149.27,1
T0001662,A00106,2025-12-02T11:04:00,DEBIT,NETBANKING,21667.54,RENT,iOS 15,192.168.245.147,0
T0001663,A00069,2025-12-02T01:56:00,DEBIT,NETBANKING,76231.4,DINING,ANDROID 14,192.168.148.150,0
T0001664,A00146,2025-12-01T16:46:00,CREDIT,UPI,6746.21,RENT,ANDROID 12,192.168.71.7,0
T0001665,A00055,2025-12-02T16:53:00,DEBIT,BRANCH,81990.38,E-COM,ANDROID 12,192.168.28.216,0
T0001666,A00041,2025-12-03T06:06:00,DEBIT,ATM,9553.05,FUEL,ANDROID 14,192.168.229.231,0
T0001667,A00038,2025-12-01T16:38:00,DEBIT,BRANCH,96253.8,RENT,iOS 16,192.168.15.209,0
T0001668,A00019,2025-12-02T22:18:00,CREDIT,ATM,30446.2,E-COM,ANDROID 7,192.168.231.243,0
T0001669,A00092,2025-12-02T20:37:00,DEBIT,BRANCH,97253.29,TRAVEL,ANDROID 6,192.168.88.16,0
T0001670,A00007,2025-12-02T02:42:00,DEBIT,BRANCH,47457.05,HEALTH,iOS 13,192.168.96.98,0
T0001671,A00145,2025-12-01T14:48:00,CREDIT,BRANCH,9195.8,FUEL,iOS 16,192.168.255.173,0
T0001672,A00152,2025-12-02T03:27:00,DEBIT,BRANCH,55990.91,E-COM,ANDROID 12,192.168.244.171,0
T0001673,A00163,2025-12-01T12:24:00,CREDIT,UPI,58904.73,UTILITIES,iOS 14,192.168.45.203,0
T0001674,A00149,2025-12-02T13:54:00,DEBIT,ATM,42743.61,HEALTH,iOS 17,192.168.127.46,0
T0001675,A00125,2025-12-02T04:23:00,DEBIT,ATM,72300.39,TRAVEL,ANDROID 13,192.168.203.47,0
T0001676,A00075,2025-12-03T04:41:00,DEBIT,BRANCH,70216.0,RENT,iOS 15,192.168.196.140,0
T0001677,A00064,2025-12-03T10:10:00,CREDIT,BRANCH,2610.82,HEALTH,ANDROID 8,192.168.33.114,0
T0001678,A00003,2025-12-01T19:26:00,CREDIT,UPI,38624.22,E-COM,iOS 14,192.168.124.212,0
T0001679,A00162,2025-12-02T12:45:00,CREDIT,NETBANKING,84.31,UTILITIES,ANDROID 12,192.168.116.158,0
T0001680,A00011,2025-12-02T14:45:00,DEBIT,ATM,39549.09,E-COM,iOS 16,192.168.227.155,0
T0001681,A00148,2025-12-01T13:39:00,CREDIT,UPI,62342.74,FUEL,ANDROID 7,192.168.109.213,0
T0001682,A00029,2025-12-03T01:02:00,DEBIT,ATM,66135.05,E-COM,iOS 13,192.168.208.28,0
T0001683,A00060,2025-12-01T23:33:00,CREDIT,BRANCH,89449.52,TRAVEL,ANDROID 9,192.168.22.236,0
T0001684,A00066,2025-12-02T06:55:00,DEBIT,BRANCH,33278.45,GROCERY,iOS 14,192.168.142.193,0
T0001685,A00078,2025-12-02T18:49:00,DEBIT,ATM,12500.7,FUEL,ANDROID 6,192.168.98.179,0
T0001686,A00075,2025-12-02T03:40:00,DEBIT,BRANCH,40236.37,FUEL,ANDROID 13,192.168.33.198,0
T0001687,A00133,2025-12-01T17:39:00,CREDIT,UPI,54693.1,GROCERY,iOS 15,192.168.74.25,0
T0001688,A00070,2025-12-01T14:26:00,CREDIT,ATM,41399.26,FUEL,iOS 14,192.168.94.236,0
T0001689,A00101,2025-12-03T03:46:00,CREDIT,ATM,54614.21,UTILITIES,iOS 16,192.168.202.179,0
T0001690,A00159,2025-12-02T22:30:00,CREDIT,ATM,93034.46,DINING,ANDROID 7,192.168.167.88,0
T0001691,A00151,2025-12-02T02:49:00,CREDIT,UPI,11109.07,E-COM,iOS 17,192.168.92.15,0
T0001692,A00176,2025-12-03T14:19:00,CREDIT,ATM,24677.33,DINING,iOS 12,192.168.179.30,0
T0001693,A00019,2025-12-02T17:23:00,DEBIT,BRANCH,68292.47,GROCERY,ANDROID 14,192.168.202.54,0
T0001694,A00108,2025-12-02T06:27:00,DEBIT,BRANCH,97587.63,E-COM,ANDROID 10,192.168.167.96,0
T0001695,A00154,2025-12-01T12:48:00,CREDIT,BRANCH,817.45,GROCERY,ANDROID 10,192.168.69.77,0
T0001696,A00136,2025-12-03T00:37:00,CREDIT,NETBANKING,4743.48,DINING,iOS 17,192.168.140.202,0
T0001697,A00190,2025-12-03T19:48:00,CREDIT,BRANCH,49775.47,GROCERY,ANDROID 12,192.168.134.42,0
T0001698,A00004,2025-12-03T16:59:00,CREDIT,ATM,42387.89,TRAVEL,ANDROID 13,192.168.174.138,0
T0001699,A00008,2025-12-02T23:59:00,CREDIT,ATM,76812.14,UTILITIES,ANDROID 14,192.168.14.109,0
T0001700,A00034,2025-12-02T01:33:00,CREDIT,ATM,79903.05,DINING,iOS 17,192.168.94.198,0
T0001701,A00108,2025-12-02T07:58:00,CREDIT,UPI,10884.45,TRAVEL,iOS 14,192.168.117.237,0
T0001702,A00014,2025-12-01T09:37:00,CREDIT,NETBANKING,85564.77,FUEL,ANDROID 10,192.168.92.247,1
T0001703,A00196,2025-12-03T15:29:00,CREDIT,BRANCH,96435.18,HEALTH,iOS 15,192.168.159.103,0
T0001704,A00035,2025-12-03T13:08:00,CREDIT,UPI,39044.84,FUEL,ANDROID 10,192.168.51.24,0
T0001705,A00096,2025-12-03T19:08:00,CREDIT,BRANCH,99337.68,GROCERY,iOS 16,192.168.7.28,0
T0001706,A00122,2025-12-03T01:11:00,CREDIT,BRANCH,71111.16,E-COM,ANDROID 7,192.168.88.148,0
T0001707,A00153,2025-12-02T09:27:00,CREDIT,UPI,93101.99,RENT,ANDROID 12,192.168.134.219,1
T0001708,A00043,2025-12-03T04:35:00,CREDIT,UPI,14770.11,FUEL,iOS 12,192.168.104.136,0
T0001709,A00065,2025-12-02T00:37:00,CREDIT,ATM,22836.2,TRAVEL,iOS 17,192.168.197.222,0
T0001710,A00193,2025-12-02T21:20:00,DEBIT,BRANCH,55433.06,E-COM,ANDROID 10,192.168.89.80,0
T0001711,A00033,2025-12-01T17:25:00,DEBIT,ATM,87871.06,TRAVEL,iOS 14,192.168.24.9,0
T0001712,A00174,2025-12-02T14:18:00,CREDIT,ATM,65299.48,RENT,iOS 14,192.168.74.223,0
T0001713,A00051,2025-12-03T18:43:00,DEBIT,UPI,14037.37,UTILITIES,ANDROID 13,192.168.146.198,0
T0001714,A00138,2025-12-03T02:58:00,CREDIT,UPI,45102.47,DINING,iOS 13,192.168.150.166,0
T0001715,A00165,2025-12-03T07:19:00,DEBIT,BRANCH,17013.62,UTILITIES,iOS 16,192.168.194.176,0
T0001716,A00044,2025-12-03T16:57:00,DEBIT,BRANCH,35395.34,GROCERY,iOS 12,192.168.34.156,0
T0001717,A00100,2025-12-02T01:51:00,DEBIT,ATM,32928.68,UTILITIES,ANDROID 9,192.168.166.185,0
T0001718,A00140,2025-12-02T19:20:00,DEBIT,ATM,62431.69,UTILITIES,ANDROID 9,192.168.156.4,0
T0001719,A00010,2025-12-03T19:33:00,DEBIT,UPI,71529.78,DINING,ANDROID 14,192.168.146.132,0
T0001720,A00018,2025-12-03T18:31:00,CREDIT,ATM,98890.41,RENT,ANDROID 11,192.168.133.68,0
T0001721,A00110,2025-12-01T12:39:00,DEBIT,ATM,68858.98,HEALTH,iOS 13,192.168.230.181,0
T0001722,A00142,2025-12-01T16:18:00,DEBIT,ATM,24130.31,FUEL,ANDROID 13,192.168.130.224,0
T0001723,A00138,2025-12-03T11:11:00,CREDIT,BRANCH,98817.79,E-COM,iOS 17,192.168.31.79,0
T0001724,A00081,2025-12-02T17:51:00,DEBIT,BRANCH,10510.18,HEALTH,iOS 14,192.168.192.60,0
T0001725,A00010,2025-12-03T16:18:00,DEBIT,BRANCH,71061.74,E-COM,ANDROID 9,192.168.115.152,0
T0001726,A00116,2025-12-01T20:06:00,DEBIT,NETBANKING,56822.92,FUEL,ANDROID 7,192.168.255.8,0
T0001727,A00101,2025-12-03T16:46:00,DEBIT,NETBANKING,98341.37,GROCERY,iOS 16,192.168.108.43,1
T0001728,A00038,2025-12-01T17:16:00,DEBIT,UPI,1539.54,UTILITIES,ANDROID 6,192.168.8.17,0
T0001729,A00178,2025-12-02T20:38:00,CREDIT,BRANCH,43425.35,FUEL,ANDROID 6,192.168.246.184,0
